"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"62",87420,57781,95112,105828,136646,106483,99457,177602,181057,187940,143452,196737,88950,20679,99417,95090,88955,86828,177022,63924,97414,87420,86828,95095,96327,101166,88068,99413,101873,99457,101059,159735,87420,88955,189562,101157,109490,106352,38348,135697,196355,179589,99454,134498,99452,88049,194380,105699,151894,106668,88951,196848,136891,143195,110023,177025,144319,159738,106361,123839,101163,143499,89000,106360,144343,106358,95095,34888,101159,102378,101165,95095,101165,196842,192617,194382,196842,196848,159737,106359,105699,106349,101063,143467,92313,96875,144368,106697,105293,177022,88992,94651,101160,101157,136645,116354,103539,101170,89002,194380,159737,86828,105295,97853,181058,99363,149547,143379,106351,88980,80060,194381,104812,88049,92312,134506,196848,175580,97693,144319,106504,172168,196545,196847,34888,69697,88955,192617,159741,136890,106483,144319,192618,159740,88981,96328,105529,99454,85958,101828,97853,88950,134498,34888,143471,101062,105827,101064,105826,97695,196998,107352,88977,88068,97695,102284,88999,88956,97415,106359,144343,95095,57781,85943,97733,105293,88956,136487,105828,57944,91830,185744,99374,20679,99414,143499,99418,99414,89952,88951,99418,63538,181056,177022,143455,99415,143467,159736,49853,88981,136646,143469,85940,99436,144343,63538,102378,28850,105523,94651,88974,101875,145499,88969,185744,101159,96435,105828,88984,101962,177602,38348,134292,36274,106361,63945,99468,93693,194381,103539,151894,105238,136644,130792,136891,106360,118056,182566,97411,85939,159735,134302,99413,144122,196848,99546,149323,88953,86829,99437,57781,88962,80060,194382,196843,38348,101061,196998,105828,144122
"63",49853,92312,88954,101877,105296,99456,97410,177022,88049,105241,136481,106668,182566,88963,110023,88959,134302,196712,93024,134292,196999,88966,105297,105525,99437,97695,194380,195613,143379,99237,99425,196999,99431,143452,144319,187582,99457,192618,101063,99421,72140,99436,101877,136647,85943,86829,105294,177025,194381,192618,196545,95088,101955,88973,136891,105604,144344,104812,105524,88956,101828,100138,109710,117926,88068,138084,143452,106697,28850,196355,99418,194381,134506,63924,196844,48695,105298,99374,105293,88984,63945,97853,99548,48659,136487,106504,99423,95324,105295,90309,134302,88956,88981,88994,49854,101060,85940,196847,96328,97410,97411,172169,187582,95324,171375,189563,88966,97693,95079,143467,95094,159739,102378,99412,105768,136645,101168,97410,97428,99437,88964,101062,143449,99548,115162,196355,149323,95079,99237,48659,88992,101064,85939,99552,171026,102378,48685,88068,88962,99415,101828,123839,102284,187940,95091,101873,85943,101167,177602,136647,117530,177602,97440,97410,97733,86829,175580,88981,99423,101877,38348,138068,106361,101159,110023,103539,137680,94651,97410,105297,105296,143379,85939,88995,105529,92480,97847,117926,106349,99436,144343,20679,101169,92809,72141,196843,105699,194382,105827,88989,101955,99422,98907,88968,88995,99452,189497,72140,99413,144341,135697,137641,95092,95088,136941,135697,105604,196712,159740,63538,88965,102378,88953,99453,143499,196842,196999,136481,97851,138068,185533,88954,143462,106350,106357,101877,88962,87420,99368,101167,106668,72141,106360,99413,28850,97693,110023,159739,64085,97414,92807,136646,105829,92809,106349,182566,99431,99413,106356,99431
"64",136487,144319,171375,105699,34888,99365,194380,196843,99548,97694,105699,88965,88068,106349,194383,192672,194548,99420,99418,136487,49854,106352,101060,138084,106356,143452,55756,105293,95079,97417,136645,88970,136645,105241,97733,99365,99452,34402,88960,69697,115162,106360,187940,93024,101162,97733,97694,101169,95091,99544,143312,196737,49855,186975,143463,195613,136645,197000,196736,196846,171026,172169,99751,88998,137641,182566,96329,99468,187582,49856,88994,134506,48695,92313,192618,92436,101162,97846,88049,144343,92436,88989,88966,106483,55757,99418,69697,144319,101060,197001,106353,88977,186975,192672,99457,186975,99412,101157,97439,101062,57781,196842,196847,105295,105604,99552,106349,101064,159740,106351,105239,105239,143462,99548,105829,105767,144122,117926,88966,106352,182566,105828,194079,182564,99544,88980,105293,69697,101170,49856,57781,99425,105827,106357,101828,190131,48685,79970,92888,159736,135697,97417,159736,99426,88973,101161,89000,86829,101165,143379,99456,97414,106350,185744,105826,88998,196843,88959,79970,92024,101162,181056,177025,88962,49856,136941,92888,196848,97411,88953,196843,91830,99452,97415,138084,99437,105294,145499,97414,79970,196844,171026,72140,88992,103539,172169,187582,143379,195613,143449,115162,141537,134304,20679,96435,101162,88999,106360,49854,87420,101877,194381,57944,106697,181057,171026,95324,106361,101828,48695,105297,88977,89952,88995,196861,98907,185533,86829,93156,149323,88959,105604,20679,88974,159734,105768,136941,103539,99417,159735,105527,101063,99553,151894,49854,87420,101877,144319,106361,95079,101877,187582,89000,99421,109490,134498,98907,48685,105296,196736
"65",181058,106361,196545,88981,101163,92888,101875,175574,99417,181056,95324,106538,141537,34888,48659,69697,88049,92480,88998,196737,143463,85940,99751,105298,196736,89952,99421,134506,97693,197000,95091,99546,94651,137680,136644,105523,97847,105297,95094,106350,159736,136890,72140,137680,88950,145501,105829,88956,92436,99424,101169,88068,143469,101875,86841,99412,96329,143499,49854,194079,99436,101166,137680,88955,38348,144319,95091,49856,116354,106357,63924,197000,143462,99544,88963,117530,99415,123839,99417,101957,110023,105294,143449,106697,49856,88951,99452,137680,105524,177025,196846,97846,99425,99548,99412,88954,49853,105525,101161,105238,88954,105239,110023,181058,189562,88966,105294,101059,99457,102378,86829,92480,172169,101160,57944,194079,69697,88994,88961,100138,95088,196355,196355,143450,92480,88049,34402,136643,88960,106353,196736,88966,105828,95090,48695,92807,101160,88953,97439,49856,192618,97440,179589,88951,196998,105826,99751,95090,105293,143452,101877,105297,88981,185744,177025,192618,92888,105529,134304,88963,105239,106361,97414,144122,72140,101877,106697,48659,194382,101171,187940,144341,196847,92024,137680,99431,185533,138068,194382,101171,49855,195613,106538,95091,134506,189562,99452,136487,101165,100138,105527,99436,88968,101169,136647,99417,175580,97846,95095,48695,88974,136481,101877,101957,101063,99457,110023,105297,99420,88989,99553,192672,144344,88970,88970,88969,88998,99363,143463,172169,101159,117530,101164,177022,95092,95089,194383,105830,105239,93693,106351,99456,117530,92809,102284,88998,107353,106353,91830,95095,101164,88964,88992,101063,172168,99419,97695,143379,85958,115162
"66",189562,101165,99416,101963,92888,135697,101166,96875,109710,88994,106353,136890,80060,99436,94651,159736,99421,101877,134304,101159,88964,101170,159736,97428,187940,88950,106350,143455,143471,86829,99422,101157,63538,99414,172169,196848,86829,92313,105527,102378,92807,189497,88950,99420,88974,99412,159737,99422,88965,99544,88997,89002,88989,97847,101163,143462,99421,106350,99542,101159,101060,36274,105767,105527,88989,88977,159735,88960,101162,102378,88995,136643,105604,105604,79970,95088,34888,88974,88970,101165,136941,99552,49856,105296,101063,88068,88966,88997,105294,97694,97693,159739,101163,79970,159736,136643,95089,99368,99420,99437,88954,100138,99420,159737,88962,36274,106538,96327,88970,143450,88974,101877,99553,110023,97694,172168,106357,99424,106697,196844,88950,98907,99456,95095,196712,63924,97851,196736,101060,101168,101061,88961,159741,196712,88954,143452,92809,93156,149323,136648,72141,105699,138068,194380,106361,105524,55757,99422,182566,194548,143452,88995,117530,88049,92481,106352,136648,101957,88961,159734,97409,34402,20679,99431,168395,143452,49854,136891,55757,105525,105294,194382,88960,136891,106350,104812,85940,92481,34402,89002,97428,101166,49854,104812,104812,69697,107353,101165,109710,85943,143449,118056,190131,143452,97410,93693,92024,105767,138084,102284,101166,106353,89000,101962,105524,137680,137641,99423,88951,95079,189563,88970,101957,72141,106358,92024,95079,99363,144343,99365,101169,185533,101162,105241,194382,101957,88981,88974,88973,97851,197001,189562,105699,105604,106360,88992,144344,136891,88955,72140,106357,106356,189562,136941,92809,143379,101873,88965,171375,99436
"67",99237,101873,102284,88969,97847,134506,196355,185533,136487,88954,143469,172168,88964,192672,88977,138123,106352,85939,99237,118056,85939,48695,88999,196846,99420,85958,159741,143499,196545,94651,136481,194079,99544,92024,138084,186975,88954,136647,92312,99426,88955,182564,101168,88965,106350,101169,105297,118056,99453,99237,99553,106357,101168,97851,134302,101957,101873,88966,97846,48695,105529,101171,106697,48695,105827,88997,143469,103539,143379,97428,105829,192618,187582,103539,88980,197000,144319,48659,187940,189563,92888,136941,137641,92809,159741,38348,85939,101064,99544,175574,100138,88969,95324,197000,88993,72141,194382,88049,88973,101160,171026,116354,96328,175574,99363,149323,89002,192618,182564,85940,86841,101165,99437,88963,194381,143379,185744,89002,101163,105604,96329,136941,196736,97733,192618,135697,94651,143312,187940,95088,95095,99437,99412,143452,136648,196844,49854,106361,144122,105830,97411,97417,115162,189562,85939,99365,88977,105527,99468,99431,181057,95089,88956,197000,95094,88954,88980,92481,99426,195613,105699,105527,93024,88964,196999,106351,135697,145501,88961,94651,92807,106361,137680,99552,99453,97693,196847,136643,99412,143455,86829,187940,99415,88068,98907,99413,106358,134304,101963,97851,136648,80838,196998,137641,95092,99456,105826,99418,55757,95095,171375,96329,92024,99452,92310,194383,110023,143471,49854,88959,106350,197001,105767,172169,143462,106358,49854,187940,99468,196736,196998,96435,192672,99552,88995,34402,109710,95089,97694,101166,92809,97410,99437,97851,99542,134292,144343,57944,97851,92807,99544,123839,99453,141537,99437,101165,92807,88954,106351,99412
"68",159737,91830,105767,88999,97417,159739,93693,192672,92436,143463,159739,99468,96327,136481,101167,144344,105294,135697,96329,136941,88957,192617,101873,36274,101061,136891,88953,136644,106361,105829,105239,38348,38348,85940,106360,64085,28850,196355,101169,97694,159740,92436,123839,97853,196848,101061,88992,92888,38348,196712,195243,88964,92313,194548,88977,143455,101171,89000,88955,88965,88989,88964,136646,196844,159736,189562,130792,189565,189562,144341,149547,177602,85939,105298,95089,57781,101169,88973,101063,159736,105525,136648,118056,88999,88049,109490,101955,136487,186975,106356,143450,196847,88999,195243,57781,105829,106353,134302,99454,55756,101059,99457,99544,196998,95094,99365,143462,172168,86829,143452,159737,135441,175580,101166,105828,181056,177025,194548,101828,196998,99416,98907,95095,182564,86828,72140,92809,144344,177602,136647,95091,189565,101162,99374,144343,136643,88984,196736,97851,28850,106538,92312,88984,92809,99237,136487,95112,197000,57944,95091,135697,48659,106483,101169,99456,101957,99544,88955,99424,149547,101955,99426,136645,99419,48659,99437,99415,136487,99437,105296,194381,88994,88961,101168,101157,95088,196545,97415,88959,86828,99422,101161,105241,96875,168395,105767,136643,196998,34402,138084,105604,189563,105239,69697,57781,134302,48695,88973,96329,136890,144319,192672,55757,194079,88994,143463,88963,92024,92024,106668,172168,185533,106352,123839,175586,189565,136645,49854,175574,175580,171026,97693,106358,95079,106359,28850,98907,88959,182566,88995,89002,106353,69697,99368,105829,143312,96329,97414,85958,79970,192617,159736,97695,101170,49856,95094,105604,136890,88970,100138
"69",101169,177025,97417,97693,185533,175574,105829,107352,194380,186975,99426,92310,101064,181057,88977,99416,88978,99422,190131,105525,194548,88950,88963,63945,196737,105604,106483,63945,97733,99417,99452,101161,20679,105525,88049,196712,115162,143471,159741,136890,177025,134302,98907,63538,80060,88981,95089,96327,196846,88962,106538,143195,143455,99416,85943,80060,88965,109490,138123,86828,88984,185744,196355,97847,101165,105294,144319,89952,136644,99365,28850,99457,105293,95095,104812,99412,101160,105830,189497,99751,92809,88994,101164,57944,48685,135697,69697,181058,105604,99468,136647,192598,88951,196846,101063,20679,99421,99365,134304,93693,101061,101160,99413,192618,144122,196736,195243,88981,171375,99457,106352,143312,101062,115162,89002,99751,95094,80060,172168,93024,95092,179589,117926,88965,99552,48659,105294,189563,106357,143471,99426,171375,171375,105238,141537,102378,106483,49854,99374,87420,101828,181056,159739,143467,96875,49854,143312,105238,99431,48695,138068,101169,87420,69697,105239,92807,105830,106356,79970,97417,96435,95079,48695,101875,97440,143499,196847,100138,175586,99553,99436,196736,194383,99417,69697,195613,136647,106358,99426,94651,134292,101963,96329,143195,97733,99374,106350,88954,105768,88953,88068,143499,159741,159741,105293,88049,171375,85939,159740,144343,28850,134498,49854,143467,100138,93693,135441,34402,187582,143312,49854,105238,136890,101873,63945,101963,105294,86841,88978,175586,196736,192617,101957,95090,101828,96328,99374,136647,88992,99457,98907,138068,79970,88962,196847,88963,93156,195613,92312,137680,97693,105826,197000,101157,143469,177602,101167,88999,99424,196999
"70",187582,159738,101168,196844,194079,194383,102284,196846,92312,88964,97411,177025,88994,95090,97410,63538,105699,159738,105826,196545,159738,135697,137641,88993,88992,104812,99414,97853,105241,106350,105826,190131,96328,88974,101873,143452,101160,105527,96875,141537,106356,92436,143471,159740,105297,88957,90309,99456,194381,106697,106350,101157,136891,55756,118056,106356,143462,101828,194381,138123,189497,196737,101064,106538,136891,95090,105524,118056,106356,97733,87420,48695,135441,143312,88994,99552,99457,101873,123839,182564,106360,88068,143469,88965,106668,172169,95090,136645,144344,97414,99426,103539,95090,171375,97410,57781,197000,181056,185744,187582,103539,138068,105238,95090,106668,88956,194380,105699,57944,92310,143452,175580,196998,86829,105297,149547,136648,144122,138084,196844,99548,88980,189562,101169,196843,104812,105241,106483,88968,185533,106350,36274,97693,99414,88956,105295,118056,175586,55756,195613,98907,136890,187582,97851,106356,49855,105241,105829,144344,72140,134302,143450,57781,192617,99468,196846,159734,101062,101060,101060,134304,99456,97415,136481,92888,88963,194382,105297,88965,105297,136646,72141,105239,88993,106349,196846,192618,101159,88965,97428,95112,88954,196843,88980,88993,97410,49855,105523,101957,89000,34402,99422,97411,38348,95088,171026,88992,105294,97417,95112,97415,194381,88963,95324,105296,194548,88960,159737,159737,192617,101877,192672,92888,196842,36274,88978,88997,136891,141537,99452,95091,136481,134292,106360,117530,106361,101064,49853,105241,99419,99420,88970,187582,136891,34888,99424,96327,88973,97853,189565,143499,85958,88964,136941,106538,101157,89000,99437,105529,105295
"71",97853,101163,143463,99457,101162,88980,196842,105826,99437,136643,144319,192618,88962,106359,136941,99412,186975,89952,88977,144122,85940,88969,99417,101061,99414,57944,109490,92024,99468,159734,138084,181057,89000,105828,99424,88994,99468,38348,99374,94651,72141,99548,194381,105294,116354,34888,97439,101963,171375,197001,85943,105294,102284,189497,106361,48659,104812,97439,105826,88981,99454,88981,101169,168395,97410,92481,137641,159739,97693,101957,101167,138068,48695,106483,88984,101877,118056,195243,196999,99413,105295,101161,109710,99546,90309,95090,99544,95090,189563,159739,105827,106483,143449,99417,49854,99454,88965,97847,88965,101159,99548,143463,95079,95092,175586,99365,99374,99421,159737,195613,106353,159740,88980,141537,36274,187582,96435,116354,99363,88964,88955,72140,104812,196355,105826,97846,101064,144341,101873,88954,196846,106668,194548,105529,101060,92809,88984,138068,89952,97415,106358,106356,101059,186975,101166,106361,99452,87420,99374,88969,101162,88964,97415,105298,105699,102284,134292,138123,168395,99456,145501,151894,186975,181056,99365,106356,136645,80838,88998,88995,95324,79970,95112,94651,105295,104812,194382,196998,86829,116354,105767,143450,105829,101873,99426,105826,136891,106351,182566,88957,88980,101168,141537,99431,177022,105827,48659,101162,99423,92310,196844,137680,88066,149547,101957,143467,101063,192618,38348,101159,192617,93024,101169,105767,143452,99425,99365,99436,72141,88959,187940,99418,101061,159734,97409,100138,109710,97410,97409,88994,196842,101063,196844,85940,88956,134302,134302,110023,196844,117530,99453,196848,88973,181058,143379,134292,105827,106361,100138,136891
"72",97411,105767,101828,101063,179589,101160,80838,106360,196736,101170,86828,136646,99368,88955,88999,102284,98907,92888,110023,149323,88980,88999,34888,88964,196355,86828,99415,99416,49854,93693,105529,88963,101167,49855,105241,189563,88962,194381,99437,196843,177025,196736,134302,144319,28850,194079,196737,189562,143452,138123,99363,101962,99419,99548,138068,99544,149323,105699,99437,99413,88994,88955,134302,101168,63945,159735,106361,196736,196998,88978,101962,151894,105699,97694,189562,101168,34888,172169,99542,105828,105527,144344,143195,95088,105827,136891,101161,102284,136648,159740,99418,143195,97439,196998,101169,171375,55756,144368,182564,97428,101163,159738,99414,63945,136647,88954,38348,88994,97428,95091,143499,149323,57944,49854,97694,86829,57781,49855,102378,116354,105826,118056,106356,92809,80838,85958,196844,96328,117530,99468,99453,187940,181057,88977,88973,107352,177025,63945,99751,99418,99413,99548,99422,89952,96327,48685,92312,189562,79970,72141,48695,194079,99421,49856,88968,117530,101168,88956,88980,189563,99437,99456,196842,64085,88962,143195,175586,97439,92436,134498,97415,96328,105527,99416,192618,135441,106359,141537,85943,88957,196848,159739,102284,134506,143471,88994,187582,49856,143463,86829,99419,106357,143462,105828,97846,192672,88068,104812,144344,116354,48685,87420,20679,143195,88963,196846,109490,182564,145501,101955,144319,94651,87420,95079,72141,97411,105238,106351,34402,105293,189562,144368,69697,104812,101059,171026,159734,196843,97847,159736,99552,86828,99452,88960,107353,109490,99420,192672,136941,143379,95090,99416,88960,159741,106350,109710,137680,49853,143469,88993
"73",80838,88978,95094,105767,86829,95094,92024,196847,103539,28850,88049,49853,99542,101169,88957,99424,136646,196736,181056,97846,92024,196842,104812,101875,196712,88968,143469,88993,99457,105768,136648,99457,101059,96875,99415,99424,138123,181058,159738,144343,97440,88957,195243,135441,177602,95112,106356,106360,136481,196998,138123,196545,101955,57781,197001,99452,101875,38348,99414,171375,185744,105768,79970,106360,86828,196861,69697,105294,95094,96435,92436,138084,97409,49855,99751,63538,88989,95088,143195,189563,88963,143455,136647,196998,130792,99452,88993,20679,116354,143312,171375,95092,63538,99544,106483,95088,105699,96875,105829,181057,149547,96329,136647,92888,143195,144319,106351,102378,143467,92888,96329,195613,97693,88959,136643,97847,99420,143469,196737,107353,88978,101165,107353,105828,99365,34402,88964,55757,88957,101957,88960,106352,136647,106350,94651,86828,143471,105524,101160,106352,181057,179589,96327,88998,115162,97409,192617,105298,175574,177022,97440,101061,141537,38348,93156,143463,192617,95091,105527,197001,101165,143462,101962,101166,143499,99751,99374,106504,63924,138068,171375,143471,105828,88968,106357,34402,88984,175586,99413,101873,89002,144319,105293,196847,101877,106358,196998,95079,101159,130792,85958,117926,159735,99368,93024,99415,117530,88066,99546,89952,101828,141537,196844,151894,151894,196861,101160,159736,196355,197000,99368,95090,34888,118056,185744,88963,99452,95094,105604,159735,105297,88984,105238,159741,106359,55756,102284,135697,95079,88956,182564,99374,101877,196737,88049,106361,171026,99365,136646,101159,106538,80060,101873,99424,168395,97847,136646,105523,196861,106349
"74",143312,177022,95094,92807,88959,88999,49855,143467,99423,105767,99544,95091,192672,97440,101875,136646,196847,105529,88999,34888,99452,97414,101062,196545,101061,181058,89002,99453,130792,109490,99437,189562,88959,97853,187940,99417,159737,99453,145499,99425,88999,97428,92310,101963,134302,171026,106352,88981,69697,99542,143455,88992,88994,144344,86841,88049,92480,101064,105238,88955,99468,171375,101962,106359,96435,159739,57944,97428,181057,181057,105293,57781,49854,88953,92807,86841,92807,143449,187940,57781,107353,88970,143449,95091,99456,99426,92809,88970,95079,79970,105827,159741,135441,34888,106357,95095,99553,136647,101171,85940,93693,185533,99426,69697,144341,101165,99454,117926,99453,141537,145501,106349,159735,101063,99421,130792,97851,99422,95089,105826,101165,185533,89000,86841,48685,106356,97417,99423,106697,105828,143499,86829,106357,118056,88955,99423,88978,97851,99421,106353,195243,136645,106360,105767,99457,49856,97693,181057,109490,144122,98907,99546,149323,195243,196848,143463,136645,105294,97411,97410,88978,175580,192617,88974,101059,85939,92313,149323,97846,99546,151894,85958,136646,106483,48685,88973,101873,97440,99751,99368,95094,177022,192618,99237,136644,196545,143462,106349,57781,109710,105239,99424,189565,92481,99546,190131,172168,92024,175574,99548,101059,88966,136941,159735,99415,138084,106483,85939,88049,101061,144344,171375,190131,97428,189565,106350,106361,88956,143467,99426,143467,96329,95088,85958,189565,96435,194383,134498,95091,189562,101163,48659,20679,134302,101161,115162,175586,105296,105768,88977,88992,88960,101828,196737,196999,171375,88950,92310,95091,88989
"75",196847,107352,89952,92807,101060,172168,106358,88970,136644,86829,98907,88993,88963,105829,96875,179589,197000,192598,86841,192672,88963,181057,143467,96327,149547,97410,105298,182566,92888,69697,194382,106361,105604,20679,136647,196998,99412,172168,88977,151894,99365,101060,136645,145501,99368,141537,96328,197001,105529,105529,63538,109490,171375,196846,159737,105826,189562,99553,106351,187940,88968,196844,96329,99454,194382,101169,28850,90309,144368,95095,92481,143499,134506,95112,182564,134304,93156,192617,189562,159734,144343,105296,97414,99424,80060,99542,196545,136645,189497,192672,143499,138084,92024,96875,95089,96328,143499,38348,64085,99452,143462,95088,99542,96327,105527,99417,136487,69697,106356,88068,97428,99437,145501,88974,97851,88977,88960,92480,97853,196848,88955,101159,190131,96435,105524,97417,101957,64085,159735,105768,194548,136644,105527,143452,95324,55757,101159,189562,136890,88957,97846,88959,106483,194381,92312,135697,196999,105241,106357,144319,144341,88953,28850,106357,101828,95095,130792,101875,101877,88957,144319,101059,194382,143195,88954,48659,105830,99544,159740,99420,88961,99368,151894,101875,99363,149323,99454,85940,105298,99425,101828,102378,134506,63538,134292,136646,194079,159737,194381,72140,96435,103539,135441,88973,99546,105829,106352,196355,99425,136644,88989,97439,143450,92312,136646,101061,99422,106349,92481,63945,99426,101160,134302,87420,172168,80838,99454,99546,105829,136481,105604,88066,168395,196842,88961,117926,106359,192598,88963,57944,189497,95092,151894,143312,79970,151894,99423,182564,136481,143452,192617,101828,97851,99412,99416,186975,105296,105767,99419,136891
"76",99548,101963,101064,69697,149547,181057,143450,196737,177025,88997,141537,34402,99418,57944,106538,145501,86841,110023,95112,187582,106538,159736,105294,135441,99546,100138,28850,194381,104812,80060,96327,86841,107353,88968,103539,99237,86828,194382,143499,88974,168395,106361,106352,34888,86828,96435,99423,95079,63538,107353,97853,101828,97428,106350,88973,88950,101160,63945,80838,92310,101875,79970,92809,106483,88981,106353,99237,96329,88997,196861,196712,99553,99544,104812,99553,196843,100138,20679,101160,101157,106360,92481,143471,182566,143452,101166,101062,97409,143499,106358,134304,97693,105294,93024,141537,136941,99457,85943,86829,196847,196737,88995,172169,101064,96435,93156,99374,80060,90309,159741,99457,136481,105239,88969,196712,136647,99419,101167,92436,97733,105826,80060,101168,101064,117530,64085,88964,99368,99415,196355,99457,99414,20679,92436,107353,172168,99423,194079,97428,99374,99425,101061,105829,99751,175586,179589,196846,55756,88968,196846,107353,99452,97440,194381,159734,97851,136643,99418,105768,107352,88997,106697,144122,88960,196843,145501,89002,195613,110023,88977,136645,99412,88998,88951,99548,72141,105298,117530,101171,194380,101962,196545,88959,88963,95092,179589,88993,149547,106668,181056,143312,144344,136890,99365,189565,99542,99437,88968,99413,106360,99365,88963,88977,88961,101171,159734,88992,88955,88999,99425,88959,99548,143467,101064,105523,105295,192617,144319,144341,194079,105293,99437,105529,196861,99457,97410,92888,95089,102284,105525,105699,99542,194383,99418,92310,99454,88964,101955,194548,194382,85958,88980,106360,106353,101963,105297,97695,196737,172169,101167
"77",99454,99418,64085,194381,97414,136643,88954,172168,102284,117926,106353,99452,88973,101875,194079,99419,172168,101060,196843,159735,92312,95088,136645,89002,63924,136487,95092,88068,182564,95095,187940,136645,136648,109710,159739,137641,143195,141537,97409,93693,101159,197001,97439,88066,143462,189497,106361,99417,99437,134302,99363,88997,99548,48695,48695,88978,189565,88989,99423,95095,105296,55756,143469,115162,88973,99363,101064,96435,97846,80060,36274,96875,88970,99424,118056,194381,93156,89002,144319,38348,95079,99413,97693,49854,99424,189562,194548,99456,48695,182564,123839,63924,99544,95094,99419,99437,49853,136643,101064,105294,138068,99368,88956,159739,101162,106668,106361,196842,144319,106697,93693,144344,88974,136941,143195,135441,99431,89002,106538,99457,101060,106668,99552,196998,95112,99542,99365,175574,143499,196737,72141,80838,64085,101168,55757,144343,194383,194380,99426,137680,99365,168395,117530,88995,88961,95088,98907,136648,195613,134498,141537,159736,135697,93693,168395,88994,86828,143499,102284,179589,97695,85958,101063,99422,105829,88957,95090,101165,88066,136646,101873,143450,197000,99456,175586,95095,109710,194548,135441,106356,101169,143455,88998,134498,92313,192598,137680,101873,105241,134506,106359,138123,88956,144341,97847,89000,93156,97415,135441,101166,189497,63945,196736,136891,101169,172168,136941,99431,99419,86829,187582,105239,106350,99237,144341,101064,106351,95079,144319,101962,143463,88049,137641,88068,106349,105294,105529,171375,101060,137641,105241,99418,99423,57781,97693,194079,97439,99415,192598,95092,101059,95091,105294,145501,99365,106357,187582,196998,72140,80060
"78",99419,105241,105830,97428,105297,196843,196842,136644,85958,72140,196843,101163,101828,95112,80838,137680,110023,99415,92436,99412,97409,99423,106358,172168,106353,99421,96329,100138,88066,185533,101061,143471,99424,79970,86841,88963,88992,143463,159734,92480,151894,194383,105768,171026,88977,80838,99365,101061,138084,99553,101162,99468,88968,196861,123839,95092,118056,34402,105826,101064,117530,72141,189563,175574,106668,106357,134506,189497,99412,92888,88973,136481,135441,92310,177022,88999,196736,138084,105241,88997,85943,99365,72141,106351,101160,99418,49853,143452,106697,101875,97733,115162,99437,88994,172169,101955,49853,143463,99546,99542,86828,97853,93024,172169,179589,196998,101163,99751,99468,95094,136645,101165,97694,69697,95094,136481,99436,194381,196998,90309,196737,89000,99553,118056,192672,175586,136645,105525,159735,143450,57781,182564,49856,194548,97847,143195,93024,86841,101873,88964,88999,196999,196737,190131,95091,106357,143449,102284,159736,97417,99468,97439,106349,159737,105293,134292,134506,106538,85943,88951,159741,144319,99412,93024,105828,105604,97428,99415,134506,96435,134498,159734,99457,95079,105529,100138,101957,105767,149323,99425,181056,69697,136643,101060,196861,143463,185533,196737,88960,101165,85958,101873,189565,144341,97846,134506,196998,99420,196712,88997,103539,196545,105239,143449,101160,149323,97410,118056,95095,34402,135697,36274,185533,105604,105829,177025,110023,97409,187582,97428,88957,99468,159738,143452,88968,88068,105768,143450,101164,48685,101157,175580,105293,105830,88973,97410,101163,57781,101875,88955,80060,64085,110023,99452,194381,189565,196998,88966,99363,88950
